Campaign,Start,End,Reach
Planned Parenthood,2018-05-29,2018-08-25,523648
Planned Parenthood,2018-05-29,2018-08-26,530176
Planned Parenthood,2018-05-29,2018-08-27,536832
Planned Parenthood,2018-05-29,2018-08-28,548864
Planned Parenthood,2018-05-29,2018-08-29,553856
Planned Parenthood,2018-05-29,2018-08-30,553856
Planned Parenthood,2018-05-30,2018-08-03,18168
Planned Parenthood,2018-05-30,2018-08-04,294464
Planned Parenthood,2018-05-30,2018-08-05,433472
Planned Parenthood,2018-05-30,2018-08-06,441472
Planned Parenthood,2018-05-30,2018-08-06,441472
Planned Parenthood,2018-05-30,2018-08-07,443264
Planned Parenthood,2018-05-30,2018-08-08,445824
Planned Parenthood,2018-05-30,2018-08-09,445824
Planned Parenthood,2018-05-30,2018-08-10,445824
Planned Parenthood,2018-05-30,2018-08-11,445824
Planned Parenthood,2018-05-30,2018-08-19,453120
Planned Parenthood,2018-05-30,2018-08-20,471168
Planned Parenthood,2018-05-30,2018-08-21,487040
Planned Parenthood,2018-05-30,2018-08-22,499968
Planned Parenthood,2018-05-30,2018-08-23,509440
Planned Parenthood,2018-05-30,2018-08-24,516608
Planned Parenthood,2018-05-30,2018-08-25,523648
Planned Parenthood,2018-05-30,2018-08-26,530176
Planned Parenthood,2018-05-30,2018-08-27,536832
Planned Parenthood,2018-05-30,2018-08-28,548864
Planned Parenthood,2018-05-30,2018-08-29,553856
Planned Parenthood,2018-05-30,2018-08-30,553856
Planned Parenthood,2018-05-31,2018-08-03,18168
Planned Parenthood,2018-05-31,2018-08-04,294464
Planned Parenthood,2018-05-31,2018-08-05,433472
Planned Parenthood,2018-05-31,2018-08-06,441472
Planned Parenthood,2018-05-31,2018-08-06,441472
Planned Parenthood,2018-05-31,2018-08-07,443264
Planned Parenthood,2018-05-31,2018-08-08,445824
Planned Parenthood,2018-05-31,2018-08-09,445824
Planned Parenthood,2018-05-31,2018-08-10,445824
Planned Parenthood,2018-05-31,2018-08-11,445824
Planned Parenthood,2018-05-31,2018-08-19,453120
Planned Parenthood,2018-05-31,2018-08-20,471168
Planned Parenthood,2018-05-31,2018-08-21,487040
Planned Parenthood,2018-05-31,2018-08-22,499968
Planned Parenthood,2018-05-31,2018-08-23,509440
Planned Parenthood,2018-05-31,2018-08-24,516608
Planned Parenthood,2018-05-31,2018-08-25,523648
Planned Parenthood,2018-05-31,2018-08-26,530176
Planned Parenthood,2018-05-31,2018-08-27,536832
Planned Parenthood,2018-05-31,2018-08-28,548864
Planned Parenthood,2018-05-31,2018-08-29,553856
Planned Parenthood,2018-05-31,2018-08-30,553856
Planned Parenthood,2018-08-03,2018-08-03,18168
Planned Parenthood,2018-08-03,2018-08-04,294464
Planned Parenthood,2018-08-03,2018-08-05,433472
Planned Parenthood,2018-08-03,2018-08-06,441472
Planned Parenthood,2018-08-03,2018-08-06,441472
Planned Parenthood,2018-08-03,2018-08-07,443263
Planned Parenthood,2018-08-04,2018-08-04,293248
Planned Parenthood,2018-08-04,2018-08-05,432960
Planned Parenthood,2018-08-04,2018-08-06,440959
Planned Parenthood,2018-08-04,2018-08-06,440960
Planned Parenthood,2018-08-04,2018-08-07,442751
Planned Parenthood,2018-08-05,2018-08-05,375296
Planned Parenthood,2018-08-05,2018-08-06,389118
Planned Parenthood,2018-08-05,2018-08-06,389120
Planned Parenthood,2018-08-05,2018-08-07,391231
Planned Parenthood,2018-08-06,2018-08-06,89280
Planned Parenthood,2018-08-06,2018-08-06,89280
Planned Parenthood,2018-08-06,2018-08-07,95918
Planned Parenthood,2018-08-07,2018-08-07,35240
Planned Parenthood,2018-08-07,2018-08-08,69984
Planned Parenthood,2018-08-07,2018-08-09,69984
Planned Parenthood,2018-08-07,2018-08-10,69984
Planned Parenthood,2018-08-07,2018-08-11,69984
Planned Parenthood,2018-08-08,2018-08-08,36480
Planned Parenthood,2018-08-08,2018-08-09,36480
Planned Parenthood,2018-08-08,2018-08-10,36480
Planned Parenthood,2018-08-08,2018-08-11,36480
Planned Parenthood,2018-08-19,2018-08-19,90688
Planned Parenthood,2018-08-19,2018-08-20,201983
Planned Parenthood,2018-08-19,2018-08-21,258367
Planned Parenthood,2018-08-19,2018-08-22,297023
Planned Parenthood,2018-08-19,2018-08-23,323264
Planned Parenthood,2018-08-19,2018-08-24,339136
Planned Parenthood,2018-08-19,2018-08-25,353856
Planned Parenthood,2018-08-19,2018-08-26,368320
Planned Parenthood,2018-08-19,2018-08-27,381696
Planned Parenthood,2018-08-19,2018-08-28,416384
Planned Parenthood,2018-08-19,2018-08-29,431680
Planned Parenthood,2018-08-20,2018-08-20,170943
Planned Parenthood,2018-08-20,2018-08-21,237951
Planned Parenthood,2018-08-20,2018-08-22,280831
Planned Parenthood,2018-08-20,2018-08-23,309696
Planned Parenthood,2018-08-20,2018-08-24,326912
Planned Parenthood,2018-08-20,2018-08-25,343104
Planned Parenthood,2018-08-20,2018-08-26,358464
Planned Parenthood,2018-08-20,2018-08-27,372544
Planned Parenthood,2018-08-20,2018-08-28,410368
Planned Parenthood,2018-08-20,2018-08-29,426560
Planned Parenthood,2018-08-21,2018-08-21,182944
Planned Parenthood,2018-08-21,2018-08-22,246144
Planned Parenthood,2018-08-21,2018-08-23,283776
Planned Parenthood,2018-08-21,2018-08-24,304512
Planned Parenthood,2018-08-21,2018-08-25,323136
Planned Parenthood,2018-08-21,2018-08-26,340480
Planned Parenthood,2018-08-21,2018-08-27,355840
Planned Parenthood,2018-08-21,2018-08-28,398528
Planned Parenthood,2018-08-21,2018-08-29,416576
Planned Parenthood,2018-08-22,2018-08-22,179296
Planned Parenthood,2018-08-22,2018-08-23,242240
Planned Parenthood,2018-08-22,2018-08-24,271744
Planned Parenthood,2018-08-22,2018-08-25,294912
Planned Parenthood,2018-08-22,2018-08-26,315328
Planned Parenthood,2018-08-22,2018-08-27,333312
Planned Parenthood,2018-08-22,2018-08-28,382208
Planned Parenthood,2018-08-22,2018-08-29,402112
Planned Parenthood,2018-08-23,2018-08-23,170656
Planned Parenthood,2018-08-23,2018-08-24,223424
Planned Parenthood,2018-08-23,2018-08-25,257728
Planned Parenthood,2018-08-23,2018-08-26,283776
Planned Parenthood,2018-08-23,2018-08-27,306240
Planned Parenthood,2018-08-23,2018-08-28,361024
Planned Parenthood,2018-08-23,2018-08-29,382976
Planned Parenthood,2018-08-24,2018-08-24,161600
Planned Parenthood,2018-08-24,2018-08-25,220992
Planned Parenthood,2018-08-24,2018-08-26,256320
Planned Parenthood,2018-08-24,2018-08-27,285056
Planned Parenthood,2018-08-24,2018-08-28,346304
Planned Parenthood,2018-08-24,2018-08-29,369984
Planned Parenthood,2018-08-25,2018-08-25,164576
Planned Parenthood,2018-08-25,2018-08-26,225664
Planned Parenthood,2018-08-25,2018-08-27,263616
Planned Parenthood,2018-08-25,2018-08-28,330944
Planned Parenthood,2018-08-25,2018-08-29,356928
Planned Parenthood,2018-08-26,2018-08-26,167712
Planned Parenthood,2018-08-26,2018-08-27,231360
Planned Parenthood,2018-08-26,2018-08-28,310464
Planned Parenthood,2018-08-26,2018-08-29,340288
Planned Parenthood,2018-08-27,2018-08-27,177760
Planned Parenthood,2018-08-27,2018-08-28,280256
Planned Parenthood,2018-08-27,2018-08-29,315840
Planned Parenthood,2018-08-28,2018-08-28,219648
Planned Parenthood,2018-08-28,2018-08-29,273280
Planned Parenthood,2018-08-29,2018-08-29,157952
Planned Parenthood,2018-08-29,2018-08-30,157952
Progress Michigan,2018-04-29,2018-05-17,172645
Progress Michigan,2018-04-29,2018-05-18,794774
Progress Michigan,2018-04-29,2018-05-19,1046366
Progress Michigan,2018-04-29,2018-05-20,1180110
Progress Michigan,2018-04-29,2018-05-21,1306215
Progress Michigan,2018-04-29,2018-05-22,1394006
Progress Michigan,2018-04-29,2018-05-23,1439048
Progress Michigan,2018-04-29,2018-05-24,1482506
Progress Michigan,2018-04-29,2018-05-25,1505880
Progress Michigan,2018-04-29,2018-05-26,1516208
Progress Michigan,2018-04-29,2018-05-27,1532621
Progress Michigan,2018-04-29,2018-05-28,1532621
Progress Michigan,2018-04-29,2018-05-29,1532621
Progress Michigan,2018-04-29,2018-05-30,1532621
Progress Michigan,2018-04-29,2018-05-31,1532621
Progress Michigan,2018-04-29,2018-08-07,1532621
Progress Michigan,2018-04-29,2018-08-08,1636881
Progress Michigan,2018-04-29,2018-08-09,1785166
Progress Michigan,2018-04-29,2018-08-10,1863005
Progress Michigan,2018-04-29,2018-08-11,1889567
Progress Michigan,2018-04-29,2018-08-12,1900744
Progress Michigan,2018-04-29,2018-08-13,1919376
Progress Michigan,2018-04-29,2018-08-14,1929412
Progress Michigan,2018-04-29,2018-08-15,1931310
Progress Michigan,2018-04-29,2018-08-16,1932195
Progress Michigan,2018-04-29,2018-08-17,1932075
Progress Michigan,2018-04-29,2018-08-18,1963779
Progress Michigan,2018-04-29,2018-08-19,1998954
Progress Michigan,2018-04-29,2018-08-20,2025402
Progress Michigan,2018-04-29,2018-08-21,2046731
Progress Michigan,2018-04-29,2018-08-22,2063460
Progress Michigan,2018-04-29,2018-08-23,2066394
Progress Michigan,2018-04-29,2018-08-24,2067826
Progress Michigan,2018-04-29,2018-08-25,2070284
Progress Michigan,2018-04-29,2018-08-26,2071207
Progress Michigan,2018-04-29,2018-08-27,2072109
Progress Michigan,2018-04-29,2018-08-28,2073015
Progress Michigan,2018-04-29,2018-08-29,2073412
Progress Michigan,2018-04-29,2018-08-30,2074328
Progress Michigan,2018-04-30,2018-05-17,172645
Progress Michigan,2018-04-30,2018-05-18,794774
Progress Michigan,2018-04-30,2018-05-19,1046366
Progress Michigan,2018-04-30,2018-05-20,1180110
Progress Michigan,2018-04-30,2018-05-21,1306215
Progress Michigan,2018-04-30,2018-05-22,1394006
Progress Michigan,2018-04-30,2018-05-23,1439048
Progress Michigan,2018-04-30,2018-05-24,1482506
Progress Michigan,2018-04-30,2018-05-25,1505880
Progress Michigan,2018-04-30,2018-05-26,1516208
Progress Michigan,2018-04-30,2018-05-27,1532621
Progress Michigan,2018-04-30,2018-05-28,1532621
Progress Michigan,2018-04-30,2018-05-29,1532621
Progress Michigan,2018-04-30,2018-05-30,1532621
Progress Michigan,2018-04-30,2018-05-31,1532621
Progress Michigan,2018-04-30,2018-08-07,1532621
Progress Michigan,2018-04-30,2018-08-08,1636881
Progress Michigan,2018-04-30,2018-08-09,1785166
Progress Michigan,2018-04-30,2018-08-10,1863005
Progress Michigan,2018-04-30,2018-08-11,1889567
Progress Michigan,2018-04-30,2018-08-12,1900744
Progress Michigan,2018-04-30,2018-08-13,1919376
Progress Michigan,2018-04-30,2018-08-14,1929412
Progress Michigan,2018-04-30,2018-08-15,1931310
Progress Michigan,2018-04-30,2018-08-16,1932195
Progress Michigan,2018-04-30,2018-08-17,1932075
Progress Michigan,2018-04-30,2018-08-18,1963779
Progress Michigan,2018-04-30,2018-08-19,1998954
Progress Michigan,2018-04-30,2018-08-20,2025402
Progress Michigan,2018-04-30,2018-08-21,2046731
Progress Michigan,2018-04-30,2018-08-22,2063460
Progress Michigan,2018-04-30,2018-08-23,2066394
Progress Michigan,2018-04-30,2018-08-24,2067826
Progress Michigan,2018-04-30,2018-08-25,2070284
Progress Michigan,2018-04-30,2018-08-26,2071207
Progress Michigan,2018-04-30,2018-08-27,2072109
Progress Michigan,2018-04-30,2018-08-28,2073015
Progress Michigan,2018-04-30,2018-08-29,2073412
Progress Michigan,2018-04-30,2018-08-30,2074328
Progress Michigan,2018-05-01,2018-05-17,172645
Progress Michigan,2018-05-01,2018-05-18,794774
Progress Michigan,2018-05-01,2018-05-19,1046366
Progress Michigan,2018-05-01,2018-05-20,1180110
Progress Michigan,2018-05-01,2018-05-21,1306215
Progress Michigan,2018-05-01,2018-05-22,1394006
Progress Michigan,2018-05-01,2018-05-23,1439048
Progress Michigan,2018-05-01,2018-05-24,1482506
Progress Michigan,2018-05-01,2018-05-25,1505880
Progress Michigan,2018-05-01,2018-05-26,1516208
Progress Michigan,2018-05-01,2018-05-27,1532621
Progress Michigan,2018-05-01,2018-05-28,1532621
Progress Michigan,2018-05-01,2018-05-29,1532621
Progress Michigan,2018-05-01,2018-05-30,1532621
Progress Michigan,2018-05-01,2018-05-31,1532621
Progress Michigan,2018-05-01,2018-08-07,1532621
Progress Michigan,2018-05-01,2018-08-08,1636881
Progress Michigan,2018-05-01,2018-08-09,1785166
Progress Michigan,2018-05-01,2018-08-10,1863005
Progress Michigan,2018-05-01,2018-08-11,1889567
Progress Michigan,2018-05-01,2018-08-12,1900744
Progress Michigan,2018-05-01,2018-08-13,1919376
Progress Michigan,2018-05-01,2018-08-14,1929412
Progress Michigan,2018-05-01,2018-08-15,1931310
Progress Michigan,2018-05-01,2018-08-16,1932195
Progress Michigan,2018-05-01,2018-08-17,1932075
Progress Michigan,2018-05-01,2018-08-18,1963779
Progress Michigan,2018-05-01,2018-08-19,1998954
Progress Michigan,2018-05-01,2018-08-20,2025402
Progress Michigan,2018-05-01,2018-08-21,2046731
Progress Michigan,2018-05-01,2018-08-22,2063460
Progress Michigan,2018-05-01,2018-08-23,2066394
Progress Michigan,2018-05-01,2018-08-24,2067826
Progress Michigan,2018-05-01,2018-08-25,2070284
Progress Michigan,2018-05-01,2018-08-26,2071207
Progress Michigan,2018-05-01,2018-08-27,2072109
Progress Michigan,2018-05-01,2018-08-28,2073015
Progress Michigan,2018-05-01,2018-08-29,2073412
Progress Michigan,2018-05-01,2018-08-30,2074328
Progress Michigan,2018-05-02,2018-05-17,172645
Progress Michigan,2018-05-02,2018-05-18,794774
Progress Michigan,2018-05-02,2018-05-19,1046366
Progress Michigan,2018-05-02,2018-05-20,1180110
Progress Michigan,2018-05-02,2018-05-21,1306215
Progress Michigan,2018-05-02,2018-05-22,1394006
Progress Michigan,2018-05-02,2018-05-23,1439048
Progress Michigan,2018-05-02,2018-05-24,1482506
Progress Michigan,2018-05-02,2018-05-25,1505880
Progress Michigan,2018-05-02,2018-05-26,1516208
Progress Michigan,2018-05-02,2018-05-27,1532621
Progress Michigan,2018-05-02,2018-05-28,1532621
Progress Michigan,2018-05-02,2018-05-29,1532621
Progress Michigan,2018-05-02,2018-05-30,1532621
Progress Michigan,2018-05-02,2018-05-31,1532621
Progress Michigan,2018-05-02,2018-08-07,1532621
Progress Michigan,2018-05-02,2018-08-08,1636881
Progress Michigan,2018-05-02,2018-08-09,1785166
Progress Michigan,2018-05-02,2018-08-10,1863005
Progress Michigan,2018-05-02,2018-08-11,1889567
Progress Michigan,2018-05-02,2018-08-12,1900744
Progress Michigan,2018-05-02,2018-08-13,1919376
Progress Michigan,2018-05-02,2018-08-14,1929412
Progress Michigan,2018-05-02,2018-08-15,1931310
Progress Michigan,2018-05-02,2018-08-16,1932195
Progress Michigan,2018-05-02,2018-08-17,1932075
Progress Michigan,2018-05-02,2018-08-18,1963779
Progress Michigan,2018-05-02,2018-08-19,1998954
Progress Michigan,2018-05-02,2018-08-20,2025402
Progress Michigan,2018-05-02,2018-08-21,2046731
Progress Michigan,2018-05-02,2018-08-22,2063460
Progress Michigan,2018-05-02,2018-08-23,2066394
Progress Michigan,2018-05-02,2018-08-24,2067826
Progress Michigan,2018-05-02,2018-08-25,2070284
Progress Michigan,2018-05-02,2018-08-26,2071207
Progress Michigan,2018-05-02,2018-08-27,2072109
Progress Michigan,2018-05-02,2018-08-28,2073015
Progress Michigan,2018-05-02,2018-08-29,2073412
Progress Michigan,2018-05-02,2018-08-30,2074328
Progress Michigan,2018-05-03,2018-05-17,172645
Progress Michigan,2018-05-03,2018-05-18,794774
Progress Michigan,2018-05-03,2018-05-19,1046366
Progress Michigan,2018-05-03,2018-05-20,1180110
Progress Michigan,2018-05-03,2018-05-21,1306215
Progress Michigan,2018-05-03,2018-05-22,1394006
Progress Michigan,2018-05-03,2018-05-23,1439048
Progress Michigan,2018-05-03,2018-05-24,1482506
Progress Michigan,2018-05-03,2018-05-25,1505880
Progress Michigan,2018-05-03,2018-05-26,1516208
Progress Michigan,2018-05-03,2018-05-27,1532621
Progress Michigan,2018-05-03,2018-05-28,1532621
Progress Michigan,2018-05-03,2018-05-29,1532621
Progress Michigan,2018-05-03,2018-05-30,1532621
Progress Michigan,2018-05-03,2018-05-31,1532621
Progress Michigan,2018-05-03,2018-08-07,1532621
Progress Michigan,2018-05-03,2018-08-08,1636881
Progress Michigan,2018-05-03,2018-08-09,1785166
Progress Michigan,2018-05-03,2018-08-10,1863005
Progress Michigan,2018-05-03,2018-08-11,1889567
Progress Michigan,2018-05-03,2018-08-12,1900744
Progress Michigan,2018-05-03,2018-08-13,1919376
Progress Michigan,2018-05-03,2018-08-14,1929412
Progress Michigan,2018-05-03,2018-08-15,1931310
Progress Michigan,2018-05-03,2018-08-16,1932195
Progress Michigan,2018-05-03,2018-08-17,1932075
Progress Michigan,2018-05-03,2018-08-18,1963779
Progress Michigan,2018-05-03,2018-08-19,1998954
Progress Michigan,2018-05-03,2018-08-20,2025402
Progress Michigan,2018-05-03,2018-08-21,2046731
Progress Michigan,2018-05-03,2018-08-22,2063460
Progress Michigan,2018-05-03,2018-08-23,2066394
Progress Michigan,2018-05-03,2018-08-24,2067826
Progress Michigan,2018-05-03,2018-08-25,2070284
Progress Michigan,2018-05-03,2018-08-26,2071207
Progress Michigan,2018-05-03,2018-08-27,2072109
Progress Michigan,2018-05-03,2018-08-28,2073015
Progress Michigan,2018-05-03,2018-08-29,2073412
Progress Michigan,2018-05-03,2018-08-30,2074328
Progress Michigan,2018-05-04,2018-05-17,172645
Progress Michigan,2018-05-04,2018-05-18,794774
Progress Michigan,2018-05-04,2018-05-19,1046366
Progress Michigan,2018-05-04,2018-05-20,1180110
Progress Michigan,2018-05-04,2018-05-21,1306215
Progress Michigan,2018-05-04,2018-05-22,1394006
Progress Michigan,2018-05-04,2018-05-23,1439048
Progress Michigan,2018-05-04,2018-05-24,1482506
Progress Michigan,2018-05-04,2018-05-25,1505880
Progress Michigan,2018-05-04,2018-05-26,1516208
Progress Michigan,2018-05-04,2018-05-27,1532621
Progress Michigan,2018-05-04,2018-05-28,1532621
Progress Michigan,2018-05-04,2018-05-29,1532621
Progress Michigan,2018-05-04,2018-05-30,1532621
Progress Michigan,2018-05-04,2018-05-31,1532621
Progress Michigan,2018-05-04,2018-08-07,1532621
Progress Michigan,2018-05-04,2018-08-08,1636881
Progress Michigan,2018-05-04,2018-08-09,1785166
Progress Michigan,2018-05-04,2018-08-10,1863005
Progress Michigan,2018-05-04,2018-08-11,1889567
Progress Michigan,2018-05-04,2018-08-12,1900744
Progress Michigan,2018-05-04,2018-08-13,1919376
Progress Michigan,2018-05-04,2018-08-14,1929412
Progress Michigan,2018-05-04,2018-08-15,1931310
Progress Michigan,2018-05-04,2018-08-16,1932195
Progress Michigan,2018-05-04,2018-08-17,1932075
Progress Michigan,2018-05-04,2018-08-18,1963779
Progress Michigan,2018-05-04,2018-08-19,1998954
Progress Michigan,2018-05-04,2018-08-20,2025402
Progress Michigan,2018-05-04,2018-08-21,2046731
Progress Michigan,2018-05-04,2018-08-22,2063460
Progress Michigan,2018-05-04,2018-08-23,2066394
Progress Michigan,2018-05-04,2018-08-24,2067826
Progress Michigan,2018-05-04,2018-08-25,2070284
Progress Michigan,2018-05-04,2018-08-26,2071207
Progress Michigan,2018-05-04,2018-08-27,2072109
Progress Michigan,2018-05-04,2018-08-28,2073015
Progress Michigan,2018-05-04,2018-08-29,2073412
Progress Michigan,2018-05-04,2018-08-30,2074328
Progress Michigan,2018-05-05,2018-05-17,172645
Progress Michigan,2018-05-05,2018-05-18,794774
Progress Michigan,2018-05-05,2018-05-19,1046366
Progress Michigan,2018-05-05,2018-05-20,1180110
Progress Michigan,2018-05-05,2018-05-21,1306215
Progress Michigan,2018-05-05,2018-05-22,1394006
Progress Michigan,2018-05-05,2018-05-23,1439048
Progress Michigan,2018-05-05,2018-05-24,1482506
Progress Michigan,2018-05-05,2018-05-25,1505880
Progress Michigan,2018-05-05,2018-05-26,1516208
Progress Michigan,2018-05-05,2018-05-27,1532621
Progress Michigan,2018-05-05,2018-05-28,1532621
Progress Michigan,2018-05-05,2018-05-29,1532621
Progress Michigan,2018-05-05,2018-05-30,1532621
Progress Michigan,2018-05-05,2018-05-31,1532621
Progress Michigan,2018-05-05,2018-08-07,1532621
Progress Michigan,2018-05-05,2018-08-08,1636881
Progress Michigan,2018-05-05,2018-08-09,1785166
Progress Michigan,2018-05-05,2018-08-10,1863005
Progress Michigan,2018-05-05,2018-08-11,1889567
Progress Michigan,2018-05-05,2018-08-12,1900744
Progress Michigan,2018-05-05,2018-08-13,1919376
Progress Michigan,2018-05-05,2018-08-14,1929412
Progress Michigan,2018-05-05,2018-08-15,1931310
Progress Michigan,2018-05-05,2018-08-16,1932195
Progress Michigan,2018-05-05,2018-08-17,1932075
Progress Michigan,2018-05-05,2018-08-18,1963779
Progress Michigan,2018-05-05,2018-08-19,1998954
Progress Michigan,2018-05-05,2018-08-20,2025402
Progress Michigan,2018-05-05,2018-08-21,2046731
