Date,Query,HashTag,Mentions
2018-05-26,republican view education OR demographic view education OR tuition fees,tommyrobinson,1
2018-05-26,republican view education OR demographic view education OR tuition fees,erincruzussenateca,1
2018-05-26,republican view education OR demographic view education OR tuition fees,freetommy,1
2018-05-26,republican view education OR demographic view education OR tuition fees,fatca,1
2018-05-26,republican view education OR demographic view education OR tuition fees,periscope,1
2018-05-26,republican view education OR demographic view education OR tuition fees,lovenature,1
2018-05-26,republican view education OR demographic view education OR tuition fees,uk,1
2018-05-26,republican view education OR demographic view education OR tuition fees,mopopfest,1
2018-05-26,republican view education OR demographic view education OR tuition fees,eupol,1
2018-05-27,republican view education OR demographic view education OR tuition fees,giveaway,1
2018-05-27,republican view education OR demographic view education OR tuition fees,competition,1
2018-05-27,republican view education OR demographic view education OR tuition fees,1,1
2018-05-27,republican view education OR demographic view education OR tuition fees,altcoin,1
2018-05-27,republican view education OR demographic view education OR tuition fees,bitcoin,1
2018-05-27,republican view education OR demographic view education OR tuition fees,ethereum,1
2018-05-27,republican view education OR demographic view education OR tuition fees,digibyte,1
2018-05-27,republican view education OR demographic view education OR tuition fees,rtdeal,1
2018-05-27,republican view education OR demographic view education OR tuition fees,csctryouts2018,1
2018-05-27,republican view education OR demographic view education OR tuition fees,maga,1
2018-05-27,republican view education OR demographic view education OR tuition fees,retweet,1
2018-05-27,republican view education OR demographic view education OR tuition fees,litecoin,1
2018-05-27,republican view education OR demographic view education OR tuition fees,gainmutuals,1
2018-05-27,republican view education OR demographic view education OR tuition fees,ikonic,1
2018-05-27,republican view education OR demographic view education OR tuition fees,fo,1
2018-05-27,republican view education OR demographic view education OR tuition fees,sungoddess,1
2018-05-27,republican view education OR demographic view education OR tuition fees,rtxrt,1
2018-05-27,republican view education OR demographic view education OR tuition fees,lambo,1
2018-05-27,republican view education OR demographic view education OR tuition fees,ikon,1
2018-05-27,republican view education OR demographic view education OR tuition fees,fridayfeeling,1
2018-05-28,republican view education OR demographic view education OR tuition fees,freetommyrobinson,4
2018-05-28,republican view education OR demographic view education OR tuition fees,unityproject,4
2018-05-28,republican view education OR demographic view education OR tuition fees,freespeech,4
2018-05-28,republican view education OR demographic view education OR tuition fees,benzie,2
2018-05-28,republican view education OR demographic view education OR tuition fees,bikebenzie,2
2018-05-28,republican view education OR demographic view education OR tuition fees,cyclingtour,2
2018-05-28,republican view education OR demographic view education OR tuition fees,bikelife,2
2018-05-28,republican view education OR demographic view education OR tuition fees,tcmi,2
2018-05-28,republican view education OR demographic view education OR tuition fees,citybikeshop,2
2018-05-28,republican view education OR demographic view education OR tuition fees,granfondo,2
2018-05-28,republican view education OR demographic view education OR tuition fees,cycling,2
2018-05-28,republican view education OR demographic view education OR tuition fees,fees,1
2018-05-28,republican view education OR demographic view education OR tuition fees,iafor,1
2018-05-28,republican view education OR demographic view education OR tuition fees,corporateresponsibility,1
2018-05-28,republican view education OR demographic view education OR tuition fees,creditcard,1
2018-05-28,republican view education OR demographic view education OR tuition fees,freetommy,1
2018-05-28,republican view education OR demographic view education OR tuition fees,funds,1
2018-05-28,republican view education OR demographic view education OR tuition fees,freetommyrobbinson,1
2018-05-28,republican view education OR demographic view education OR tuition fees,thfc,1
2018-05-28,republican view education OR demographic view education OR tuition fees,independentagent,1
2018-05-28,republican view education OR demographic view education OR tuition fees,breakawaymichigan,1
2018-05-28,republican view education OR demographic view education OR tuition fees,insurancetips,1
2018-05-28,republican view education OR demographic view education OR tuition fees,insuranceagency,1
2018-05-28,republican view education OR demographic view education OR tuition fees,creditrepair,1
2018-05-28,republican view education OR demographic view education OR tuition fees,ace2018,1
2018-05-29,republican view education OR demographic view education OR tuition fees,michigan,5
2018-05-29,republican view education OR demographic view education OR tuition fees,holidayplanning,1
2018-05-29,republican view education OR demographic view education OR tuition fees,savemoney,1
2018-05-29,republican view education OR demographic view education OR tuition fees,trump,1
2018-05-29,republican view education OR demographic view education OR tuition fees,keepitwild,1
2018-05-29,republican view education OR demographic view education OR tuition fees,iafor,1
2018-05-29,republican view education OR demographic view education OR tuition fees,excc,1
2018-05-29,republican view education OR demographic view education OR tuition fees,trumpcrimesyndicate,1
2018-05-29,republican view education OR demographic view education OR tuition fees,liberallove,1
2018-05-29,republican view education OR demographic view education OR tuition fees,publicland,1
2018-05-29,republican view education OR demographic view education OR tuition fees,summervacation,1
2018-05-29,republican view education OR demographic view education OR tuition fees,ace2018,1
2018-05-29,republican view education OR demographic view education OR tuition fees,travelsmart,1
2018-05-29,republican view education OR demographic view education OR tuition fees,currencyexchange,1
2018-05-29,republican view education OR demographic view education OR tuition fees,maga,1
2018-05-29,republican view education OR demographic view education OR tuition fees,driversresponsibility,1
2018-05-29,republican view education OR demographic view education OR tuition fees,travelmoney,1
2018-05-29,republican view education OR demographic view education OR tuition fees,mls2det,1
2018-05-29,republican view education OR demographic view education OR tuition fees,travel,1
2018-05-29,republican view education OR demographic view education OR tuition fees,unfairlycheap,1
2018-05-29,republican view education OR demographic view education OR tuition fees,wilderness,1
2018-05-29,republican view education OR demographic view education OR tuition fees,atms,1
2018-05-29,republican view education OR demographic view education OR tuition fees,tiptuesday,1
2018-05-29,republican view education OR demographic view education OR tuition fees,miworks,1
2018-05-29,republican view education OR demographic view education OR tuition fees,bitcoin,1
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,construction,12
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,architecture,6
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,timetobuild,4
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,innovation,4
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,mobility,4
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,planetm,4
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,unitedstates,3
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,norway,3
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,tech,3
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,job,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,sepiasunday,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,building,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,glyphosate,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,santabarbaracounty,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,santabarbara,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,ventura,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,homedesign,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,buildingsb,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,sbbuilders,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,jobs,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,venturacounty,2
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,podcast,1
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,remod,1
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,mustangs,1
2018-05-20,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,twitch,1
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,construction,16
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,unitedstates,7
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,detroit,5
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,hiring,4
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,job,3
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,progress,3
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,jobs,3
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,rockies,3
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,technology,3
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,newyork,3
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,timetobuild,3
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,mdotnorth,2
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,mobility,2
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,innovation,2
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,planetm,2
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,horacemania,2
2018-05-21,road safety OR highway infrastructure OR road construction OR highway construction OR bridge construction,michigan,2
